"_id",Single-player,Multi-player,Valve Anti-Cheat enabled,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Includes Source SDK,Commentary available,Cross-Platform Multiplayer,Stats,Co-op,Steam Workshop,Includes level editor,Full controller support,Steam Leaderboards,Online Multi-Player,Online Co-op,Shared/Split Screen,Local Multi-Player,Local Co-op,Mods,MMO,In-App Purchases,VR Support,Downloadable Content,Native Steam Controller Support,Steam Turn Notifications,Game demo,SteamVR Collectibles,Mods (require HL2)
1540,1860,1179,0,1837,681,0,1179,656,0,0,0,656,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,716,58,0,216,24,0,69,0,0,0,0,58,0,0,0,671,216,58,455,0,0,0,0,24,0,0,0,0,0,0,0,0
891,1691,654,511,1681,1629,69,34,1446,100,2,100,169,421,461,369,1546,891,165,165,0,0,0,0,0,207,0,0,0,0,0,0,0
1541,6369,839,78,6442,6215,0,0,6176,0,0,206,507,54,194,116,6174,51,429,0,6021,0,0,0,0,179,0,0,0,0,0,0,0
1542,1558,12,0,1380,60,0,215,1107,0,0,12,0,12,12,12,1033,114,12,12,12,12,12,0,0,0,127,0,0,0,0,127,0
1543,1216,939,0,1216,1216,939,0,1216,0,0,0,0,939,939,939,1216,0,939,939,939,939,939,0,0,0,0,0,0,0,0,0,0
1544,3690,2249,1100,2911,2613,353,729,2498,34,196,172,437,776,864,621,2643,1194,612,202,997,386,39,0,0,396,21,0,0,0,0,0,0
1545,343,281,0,343,340,0,0,343,0,0,0,0,340,281,281,343,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0
973,0,76,28,28,28,0,0,0,0,0,0,76,0,28,0,28,0,48,0,0,0,0,0,0,28,0,0,0,0,0,0,0
773,5441,9273,5041,8669,8246,0,1850,1965,0,0,0,5469,1837,5041,153,8455,1514,657,15,153,15,15,0,194,6577,138,0,0,0,0,0,0
168,0,870,0,870,870,0,870,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,870,0,0,0,0,0,0,0
832,670,465,0,379,443,0,368,207,0,0,133,116,581,190,74,304,20,155,155,187,0,0,0,0,236,136,0,0,0,0,20,0
1546,519,28,0,517,321,456,27,542,26,154,0,151,216,235,237,514,0,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
642,0,29,29,29,29,0,0,0,0,0,0,29,0,29,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
1547,0,9610,545,441,592,0,198,0,0,0,0,9412,0,394,0,394,0,9065,0,0,0,0,0,151,441,0,0,0,0,0,0,0
1548,0,1179,33,33,33,0,0,0,0,0,0,472,0,33,0,33,0,1146,0,0,0,0,0,0,740,0,0,0,0,0,0,0
1549,13529,0,0,0,854,0,854,13358,0,0,0,0,0,13358,0,0,0,0,0,0,0,0,0,854,0,47,0,0,0,0,0,0
698,860,1793,1073,1931,1616,2,466,0,0,0,0,1073,164,1616,304,1388,0,0,0,0,0,0,0,0,1073,0,0,0,0,0,0,0
401,2185,870,827,2841,2128,637,1336,1508,250,250,43,1077,1129,999,43,1633,0,0,0,0,0,0,0,0,827,634,0,0,0,0,0,0
134,5123,3823,309,4442,4754,191,1543,3293,0,0,643,1269,2370,1620,878,1002,527,958,878,192,458,191,0,0,921,89,0,0,1,0,0,0
416,88,85,60,88,88,60,3,88,0,0,70,0,85,73,70,25,0,25,25,10,10,10,0,0,0,0,0,0,0,0,0,0
1550,157,63,63,220,220,47,47,157,47,0,0,83,90,83,20,153,20,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
559,7998,7593,1110,2435,759,0,5454,1714,0,0,176,176,7054,1484,1110,2296,2,0,0,176,0,0,0,6407,136,6407,0,0,0,0,0,0
1551,3158,3093,1532,3505,3135,760,901,2553,43,43,2014,450,1135,2514,60,2580,294,138,60,1071,60,60,0,1160,1545,0,0,0,0,0,0,0
1552,1676,0,0,341,802,0,0,341,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
192,134,1344,134,134,134,0,0,134,0,0,0,1478,1242,134,134,0,0,1478,134,0,0,0,0,1242,134,134,0,0,0,0,0,0
1553,773,1578,327,1089,541,11,80,91,11,11,0,907,217,338,11,1009,0,580,0,0,0,0,0,0,316,0,0,0,0,0,0,0
1554,0,2811,0,2811,2811,0,2811,0,0,0,0,0,0,0,0,0,0,2811,0,0,0,0,0,0,2811,0,0,0,0,0,0,0
831,487,2822,2454,2614,2848,93,264,95,73,73,94,2418,445,2454,36,2538,2,88,102,88,88,58,0,0,2623,0,0,0,0,0,0,0
722,7704,3733,12,6584,1477,192,5929,5707,0,0,47,1156,1664,466,295,1273,963,796,334,312,299,196,0,0,0,0,0,0,0,0,0,0
849,619,3192,3063,3101,3101,359,24,406,0,0,493,2718,493,3081,470,2631,0,0,0,47,0,0,0,0,2564,0,0,0,0,0,0,0
1555,1132,1734,36,1228,1228,0,31,86,0,0,1027,652,50,179,165,1101,19,638,0,14,0,0,0,0,0,0,0,0,0,0,0,0
552,15,0,15,15,15,0,0,15,0,0,0,15,0,15,15,0,0,15,15,0,0,0,0,0,15,15,0,0,0,0,0,0
284,830,2392,1,831,1,0,0,0,0,0,0,1562,0,1,0,831,0,1561,0,0,0,0,0,0,1,0,0,0,0,0,0,0
719,1558,1448,353,1276,1034,355,401,768,0,0,565,79,1146,530,507,822,136,315,195,367,207,138,0,57,290,0,0,0,0,0,0,0
596,9557,8677,612,9284,2534,0,949,8257,0,0,0,238,702,7041,650,8234,8133,1,0,0,16,15,0,0,127,56,0,0,0,0,0,0
1556,3241,2418,81,5420,6950,401,2102,1256,0,0,137,10,6610,4019,467,1225,423,4082,448,0,395,395,0,3553,5380,0,0,0,0,0,0,0
385,249,18382,8954,9369,9324,195,118,401,122,122,208,17629,474,9029,90,9073,73,9292,324,45,90,90,0,100,8995,0,0,0,0,0,0,0
1557,207,207,0,207,207,0,0,0,0,0,0,0,207,0,0,207,207,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0
83,2398,901,0,1910,1532,199,336,1960,0,0,674,784,454,272,648,560,459,687,257,15,38,0,0,40,789,35,0,0,0,0,0,0
445,71,3893,71,71,6,0,0,71,0,0,0,3816,71,71,71,71,0,3822,6,0,0,0,0,77,6,71,0,0,0,0,0,0
670,700,31,31,755,755,15,0,700,15,15,0,31,15,683,652,716,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
1558,61,4882,4882,4794,4794,0,0,0,0,0,0,4794,0,4794,0,4794,0,0,0,0,0,0,0,0,4794,0,0,0,0,0,0,0
1559,346,214,147,493,493,0,0,279,0,0,67,147,67,147,0,493,0,67,67,346,67,346,0,0,147,0,0,0,0,0,0,0
407,169,0,0,169,7,0,7,162,0,0,0,162,0,7,7,162,162,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0
71,2,977,17,19,19,2,0,2,0,0,0,977,0,19,2,19,2,960,0,0,0,2,0,0,17,0,0,0,0,0,0,0
866,2,3885,3570,3572,3572,0,0,0,0,0,0,3885,0,3570,0,3570,0,315,0,0,0,0,0,0,3570,0,0,0,0,0,0,0
1560,10608,0,0,10608,8446,0,8444,10608,0,0,0,1373,0,791,791,2,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1029,2833,245,797,796,293,649,321,0,0,56,1776,820,547,486,484,294,2335,527,165,636,527,0,232,234,232,0,0,0,0,0,0
669,552,536,228,388,346,270,119,285,0,0,383,50,279,280,270,215,61,266,52,0,52,52,0,1,1,0,0,0,0,0,0,0
94,774,2294,0,731,79,31,31,75,0,0,107,2101,185,111,107,534,0,2294,106,0,107,0,0,48,86,534,0,0,0,0,0,0
638,326,295,0,31,306,0,295,31,0,0,0,0,295,0,0,31,0,0,0,31,0,0,0,0,295,0,0,0,0,0,0,0
733,5522,996,3,4664,5261,0,114,4739,0,0,146,3997,1076,361,211,4201,4125,4660,4711,87,116,72,0,109,351,0,0,0,0,0,0,0
17,1919,2221,535,768,768,233,0,1919,0,233,0,768,1919,768,233,768,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0
667,24,24,0,24,0,0,0,24,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,702,2226,1613,2306,2146,0,156,287,0,0,235,1292,483,2082,546,1677,153,170,170,0,0,0,0,0,1128,0,0,0,0,0,0,0
1562,251,70,70,275,275,46,205,251,0,0,46,24,46,70,46,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
269,322,233,0,212,201,0,112,212,0,0,0,0,112,0,0,100,68,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1563,421,329,0,421,393,43,7,421,0,0,327,285,329,285,0,414,44,42,42,355,42,42,0,0,0,0,0,0,0,0,0,0
860,3358,1191,12,2734,2524,60,1082,1839,0,0,719,12,1132,1059,400,1473,60,0,119,0,0,60,0,0,131,425,0,0,0,0,0,0
1564,245,140,0,218,167,0,0,170,0,0,140,0,140,140,92,170,0,140,140,92,92,92,0,0,0,0,0,0,0,0,0,0
696,3237,4667,65,2993,3253,222,492,2028,0,0,1465,2655,661,1180,65,410,413,3021,497,33,33,0,0,306,639,0,0,0,0,0,0,0
452,3594,1771,0,3322,2151,0,1433,3201,0,0,177,15,1771,214,20,1716,33,1683,1683,0,0,0,0,177,110,0,0,0,0,0,0,0
676,1072,683,480,869,748,499,226,547,0,42,494,101,659,591,567,175,38,60,47,281,62,62,0,0,23,0,0,0,0,0,0,0
1565,568,950,205,773,1013,59,0,565,0,59,69,333,131,333,59,339,3,242,2,69,0,0,0,0,445,0,0,0,0,0,0,0
1566,3089,1314,1200,2515,1397,21,43,2426,0,0,50,1333,1154,89,50,2465,1265,1294,1244,1111,50,0,0,0,132,0,0,0,0,0,0,0
567,39,1804,45,52,52,34,1757,34,0,0,34,11,34,45,34,16,0,1757,0,0,0,0,0,0,11,0,0,0,0,0,0,0
737,5106,2935,0,4231,5064,518,1207,3633,0,431,0,431,2371,431,431,1650,0,1671,1132,0,0,0,0,636,711,0,0,0,0,0,0,0
980,75,75,75,75,75,75,0,75,75,75,0,75,75,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,74,45,45,68,68,45,6,54,0,0,45,0,45,54,54,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
1567,350,387,372,737,737,0,365,350,0,0,0,372,0,722,0,372,0,15,0,0,0,0,0,0,387,0,0,0,0,0,0,0
1568,0,1811,491,838,838,0,347,0,0,0,0,1464,0,491,0,491,0,1320,0,0,0,0,0,0,838,0,0,0,0,0,0,0
1569,1474,719,60,1552,1421,256,173,1495,60,60,73,60,385,133,0,1049,40,325,313,159,176,159,0,12,12,0,0,0,0,0,0,0
898,146,95,0,178,146,0,83,146,0,0,95,32,95,146,63,63,0,0,0,63,0,0,0,32,0,0,0,0,0,0,0,0
197,315,297,2,340,323,252,272,20,0,0,0,2,275,300,298,22,252,252,252,0,252,252,0,0,25,0,0,0,0,0,0,0
811,282,116,0,282,282,9,0,282,0,9,0,125,9,282,282,9,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,14430,14249,0,14339,15304,0,959,80,0,0,0,0,0,14163,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1160,780,0,380,380,0,1160,0,0,0,0,0,780,380,380,0,0,0,0,0,0,0,0,780,0,780,0,0,0,0,0,0
910,206,547,341,547,547,0,0,0,0,0,206,341,206,341,0,547,0,206,206,206,206,206,0,0,341,0,0,0,0,0,0,0
173,2125,1922,566,4615,5896,384,1326,995,345,345,0,422,5513,4045,144,879,77,3625,0,0,5,0,0,3718,4734,0,0,0,0,0,0,0
1570,26405,1618,0,25447,23420,0,1139,8760,0,0,3478,1503,0,0,353,642,12750,0,0,3,0,3,0,0,21571,0,0,0,0,0,0,0
983,1373,1407,491,1588,579,173,161,601,175,3,438,294,349,497,317,935,12,185,161,39,0,0,0,3,148,54,0,0,0,0,0,0
1571,922,0,0,922,749,0,401,821,0,0,0,0,521,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1165,1165,0,1165,1165,0,0,0,0,0,1165,0,1165,0,1165,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,817,1010,75,894,480,187,343,417,0,0,53,517,310,265,242,548,213,749,258,7,194,194,0,70,23,0,0,0,0,0,0,0
944,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,166,166,166,166,0,0,0,0,0,0,166,0,166,0,166,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0
202,924,526,1,511,554,335,511,397,324,56,260,21,10,333,307,56,21,259,0,0,6,0,0,1,39,0,0,0,0,0,0,0
1572,455,455,0,0,455,0,455,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0
1573,7,7,0,7,7,0,0,0,0,0,7,0,7,0,0,7,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
490,3676,9129,5,3893,7180,0,1747,1445,0,0,45,353,4552,544,706,1066,97,2012,2012,0,0,0,0,8163,2978,0,0,0,0,0,0,0
1574,209,51,0,209,209,0,0,207,0,0,0,156,0,0,0,209,209,156,0,156,156,156,0,0,0,0,0,0,0,0,0,0
1575,2022,1489,17,996,1221,3,1090,3,0,0,3,14,1475,292,1093,671,329,815,1143,329,0,0,0,0,1157,0,0,0,0,0,0,0
540,118,104,0,86,100,0,16,62,0,0,65,11,81,48,14,0,0,65,71,0,0,0,0,42,14,0,0,0,0,0,0,0
1576,3041,374,0,2533,527,0,191,2420,0,0,374,0,328,341,328,2289,48,328,328,502,328,496,0,0,46,71,0,0,0,0,0,0
1577,208,0,0,208,208,0,174,208,0,0,0,0,34,174,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,543,195,0,460,301,0,447,229,0,0,0,3,3,13,10,198,0,195,0,195,195,0,0,209,0,3,0,0,0,0,0,0
904,1665,3478,104,2968,3430,0,47,1246,0,0,910,104,3374,151,47,2921,0,2666,3374,957,957,957,0,509,812,0,0,0,0,0,0,0
1579,293,0,0,278,246,0,0,261,0,0,0,0,0,0,0,246,0,24,0,0,0,0,0,85,24,0,0,0,0,0,0,0
649,905,713,1,889,550,0,429,192,0,0,16,0,18,358,0,118,61,16,16,117,0,117,0,16,0,0,0,0,0,0,0,0
157,180,38,0,132,151,0,98,50,0,0,98,38,0,16,0,35,0,136,0,0,0,0,0,0,98,0,0,0,0,0,0,0
149,52,52,0,52,52,0,0,0,0,0,0,0,52,0,0,52,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,0
209,1775,3001,120,1722,1382,0,454,1591,0,0,977,2458,471,1311,791,643,0,2223,0,452,337,0,0,0,120,0,0,0,0,0,0,0
1580,131,98,0,145,145,0,0,84,0,0,0,47,84,0,14,84,47,84,84,0,0,0,0,14,47,0,0,0,0,0,0,0
1581,2904,3544,62,590,3033,43,2459,43,0,0,0,1399,2459,84,43,166,147,2313,0,0,0,0,0,88,2521,0,0,0,0,0,0,0
716,4102,5243,252,5233,6276,0,2208,3615,0,0,332,6,4475,401,349,4612,299,4466,4154,74,6,0,0,179,2242,0,0,0,0,0,0,0
663,174,174,0,174,174,0,0,0,0,0,0,0,174,0,0,0,0,174,0,0,0,0,0,174,174,0,0,0,0,0,0,0
673,1625,0,0,1625,1625,0,0,1625,0,0,0,0,0,0,0,1625,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,48,0,0,48,48,48,0,0,48,0,48,48,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
555,4105,1123,18,4405,2822,171,2688,769,14,0,3026,104,3323,2054,1413,122,186,523,323,0,171,171,0,2182,2182,0,0,0,0,0,0,0
786,5094,2772,50,4736,5348,616,1139,3331,0,123,642,450,1535,969,785,2353,1929,824,226,815,106,153,0,222,663,0,0,0,0,0,0,0
129,58,58,0,0,58,0,58,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
1582,3133,3137,478,3757,1660,286,645,2174,75,625,0,1404,1132,852,242,3016,56,985,340,104,114,104,0,0,422,0,0,0,0,0,0,0
1583,2073,1914,0,725,791,0,1245,705,0,0,669,791,835,1841,1079,735,142,93,0,669,0,7,0,259,0,1245,0,0,0,0,0,0
712,843,4650,4025,4820,4256,68,0,774,48,48,81,4050,129,4050,7,4206,63,63,63,87,63,63,0,0,4040,0,0,0,0,0,0,0
1584,543,191,0,415,415,0,105,224,0,0,0,38,191,0,0,247,0,153,128,0,0,0,0,153,153,0,0,0,0,0,0,0
428,3357,3357,0,3194,3357,0,163,0,0,0,0,0,2005,0,0,1842,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0
367,708,795,109,299,130,56,280,109,56,56,169,56,565,220,111,428,53,575,319,0,0,0,0,488,425,90,0,0,0,0,0,0
855,3502,2965,0,3502,2816,0,686,3502,0,0,2279,2279,2965,2279,0,2816,0,0,0,2279,0,0,0,0,0,0,0,0,0,0,0,0
307,1933,321,0,1933,1933,0,0,1933,0,0,0,321,1933,0,0,1933,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,14,0,0,14,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,835,811,0,811,811,0,0,811,0,0,0,0,0,811,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,1051,1279,234,1202,897,135,0,1045,0,0,141,190,391,240,135,1009,904,335,250,6,3,0,0,303,99,0,0,0,0,0,0,0
1587,648,763,0,614,614,607,602,44,0,0,0,108,609,609,607,7,602,756,609,5,607,607,0,0,39,0,0,0,0,0,0,0
843,246,348,0,0,246,0,246,0,0,0,0,102,246,0,0,0,0,102,0,0,0,0,0,0,246,0,0,0,0,0,0,0
74,11,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,1201,1692,2645,2968,2968,0,249,1077,0,0,889,2645,124,2645,1276,1642,0,1966,1151,0,0,0,0,740,3658,1077,0,0,0,0,0,0
730,271,56,0,259,203,0,0,197,0,0,74,6,0,141,0,112,0,136,74,56,56,0,0,0,74,0,0,0,0,0,0,0
1589,6233,6388,2436,6388,6388,2436,155,6388,0,0,6233,3797,6233,6233,2436,3797,0,0,0,3797,0,0,0,0,0,0,0,0,0,0,0,0
1590,2105,0,0,2105,2105,0,0,2105,0,0,0,0,0,0,0,2105,0,2105,0,0,0,0,0,0,2105,0,0,0,0,0,0,0
1591,416,71,0,265,270,0,76,83,0,0,0,2,71,0,0,272,229,0,0,19,0,12,0,71,0,71,0,0,0,0,68,0
597,256,267,250,528,512,0,164,272,16,0,16,252,2,407,9,326,2,17,2,2,2,2,0,0,249,0,0,0,0,0,0,0
1592,2119,10918,3322,4201,3876,0,66,927,0,0,0,9020,1174,3322,0,4201,0,5767,69,0,0,0,0,24,3676,0,0,0,0,0,0,0
66,2203,573,187,2128,1217,0,498,1384,0,0,0,33,443,3,0,328,817,0,0,56,0,0,0,0,590,0,0,0,0,0,0,0
308,1559,0,0,1511,1239,0,0,1096,0,0,0,1096,1096,0,0,1416,0,0,1096,1096,0,1096,0,0,0,272,0,0,0,0,0,0
952,1549,1777,1045,1124,1124,0,0,653,0,0,1113,0,1113,1124,1045,1862,0,499,68,0,0,0,0,0,431,0,0,0,0,0,0,0
396,237,97,19,219,65,25,29,103,19,19,0,19,59,19,0,85,89,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0
504,981,943,781,792,1,0,117,864,0,0,0,68,864,887,780,781,0,67,0,0,0,0,0,780,1,780,0,0,0,0,0,0
346,50,23,23,23,25,23,0,23,0,0,23,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,1103,639,390,1736,1736,309,0,1034,0,0,309,806,378,762,861,159,0,0,69,0,0,0,0,180,866,0,0,0,0,0,0,0
1594,1280,212,35,685,669,140,456,844,132,0,24,353,184,51,8,188,15,161,161,0,0,0,0,0,353,0,0,0,0,0,0,0
1595,2204,0,0,2204,2204,0,2204,2204,0,0,0,0,0,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1367,1018,0,1367,2373,0,1006,887,0,0,0,425,1018,0,0,697,1082,0,0,0,0,0,0,1006,425,0,0,0,0,0,0,0
391,168,168,0,0,0,0,168,0,0,0,168,0,168,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0
105,501,435,0,501,501,0,0,471,0,0,331,104,435,104,104,501,113,426,426,501,456,456,0,0,0,30,0,0,0,0,0,0
752,0,221,221,221,221,0,0,0,0,0,0,221,0,221,0,221,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0
861,0,225,225,60,60,0,0,0,0,0,165,60,0,225,0,60,0,0,0,0,0,0,0,165,225,0,0,0,0,0,0,0
160,513,30,0,513,346,0,0,421,0,0,33,93,0,142,59,251,149,33,0,174,0,0,0,0,0,0,0,0,0,0,0,0
196,0,885,885,885,885,0,0,0,0,0,0,885,0,885,0,885,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,0
674,112,773,773,1549,1549,6,0,6,0,6,0,779,6,1549,776,779,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0
794,980,906,219,376,939,219,71,237,0,0,936,113,823,824,220,632,27,125,0,13,84,0,0,0,0,0,0,0,0,0,0,0
1596,1407,947,643,1035,1154,33,431,195,0,0,178,377,643,652,652,798,0,1381,1001,0,0,0,0,34,1037,34,0,0,0,0,0,0
547,57,57,0,57,57,0,0,0,0,0,0,0,57,0,0,0,0,57,0,0,0,0,0,57,57,0,0,0,0,0,0,0
268,5666,5666,0,0,5666,0,5666,0,0,0,0,0,5666,0,0,0,0,0,0,0,0,0,0,0,5666,0,0,0,0,0,0,0
1597,2309,1797,0,2309,579,0,394,185,0,0,36,81,143,430,394,1915,0,31,14,50,0,14,0,0,0,0,0,0,0,0,0,0
1598,41,41,0,0,41,0,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
820,24180,8253,205,23321,3024,0,576,5290,0,0,1803,6089,2628,5325,1031,120,2501,6280,2725,0,0,0,0,298,107,100,0,0,0,0,0,0
218,7603,2731,2055,8496,8693,209,5376,851,0,0,380,2184,443,7113,5180,3158,350,263,258,264,258,258,0,0,2052,123,0,0,0,0,0,0
1599,853,5741,2191,3044,3044,627,627,0,0,0,0,4888,853,2818,627,2417,627,3324,853,0,627,627,0,0,2417,0,0,0,0,0,0,0
100,8451,11170,22,7684,6701,66,962,257,0,66,12,3813,6679,100,78,7511,0,3743,3091,12,12,12,0,0,3884,0,0,0,0,0,0,0
766,1915,1249,355,1799,1389,236,792,1057,236,236,392,553,988,1101,418,490,126,637,257,197,0,0,0,382,380,0,0,0,0,0,0,0
1600,2112,5175,1394,2035,2039,50,1029,895,50,0,1054,3540,672,1390,46,1540,47,3133,672,0,0,0,0,775,1072,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,0,979,979,979,979,0,0,0,0,0,0,979,0,979,0,979,0,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0
879,811,393,254,753,644,0,116,686,0,0,66,46,532,333,293,603,0,60,0,36,36,0,0,406,37,254,0,0,0,0,0,0
1601,35,35,0,0,35,0,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
1602,762,29,0,413,560,0,274,30,0,0,29,0,0,303,274,311,0,0,0,109,109,109,0,0,0,0,0,0,0,0,0,0
84,3237,7630,1033,3644,3673,771,2667,1254,171,26,485,4650,1730,1758,1170,919,1225,6901,1155,3,746,746,0,882,681,77,0,0,0,0,0,0
313,7458,891,204,7880,6027,937,1944,4161,204,116,731,204,980,511,608,4075,1253,0,293,788,0,90,0,0,11,0,0,0,0,0,0,0
1603,167,166,0,167,167,0,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,114,0,0,0,114,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,3548,4500,1019,1911,4592,0,3058,1093,0,0,838,1405,2869,1316,412,1553,0,1214,0,0,0,0,0,0,2490,2,0,0,0,0,0,0
57,2799,3337,1287,3833,3758,0,73,2791,2,0,1548,2590,1546,2588,0,3758,0,504,0,1546,0,0,0,0,1536,0,0,0,0,0,0,0
711,118,5429,349,5337,5345,0,961,3356,0,0,34,383,3355,349,0,3621,0,8322,3272,0,0,0,0,0,1494,0,0,0,0,0,0,0
1604,22,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,1271,1562,825,1481,1451,774,262,1391,184,164,641,255,1346,814,579,626,112,210,210,210,210,210,0,0,62,9,0,0,0,0,0,0
1605,381,0,0,381,381,0,381,381,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,1280,0,0,1280,1280,0,0,1280,0,0,0,0,1280,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,63,29,21,57,23,21,6,23,0,0,63,34,29,23,23,2,0,42,8,2,2,2,0,0,0,0,0,0,0,0,0,0
294,16,13,2,7,12,0,2,6,0,0,0,2,9,9,0,13,2,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0
802,0,248,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1298,1065,80,1349,1333,0,256,997,0,0,956,86,985,325,227,1122,0,0,12,6,0,0,0,0,109,0,0,0,0,0,0,0
1608,2589,5217,2975,4935,4768,15,6,2198,15,15,570,2714,520,3157,1,3210,401,286,275,229,0,0,0,368,3028,0,0,0,0,0,0,0
262,0,23,0,23,23,0,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0
279,21,10,0,5,5,0,7,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,14906,14830,0,14782,200,0,124,76,0,0,0,0,124,0,0,14782,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
128,4880,7347,5333,7357,7334,1853,112,4277,23,0,2864,5630,3508,5894,4657,3802,318,3866,2435,318,166,166,0,0,3716,1660,0,0,0,0,0,0
181,1227,1173,0,54,54,0,1173,54,0,0,0,0,1173,54,54,54,54,0,0,54,0,0,0,1173,0,1173,0,0,0,0,0,0
1609,34,34,0,34,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1441,4036,24,4805,1344,0,261,914,0,0,44,506,1130,450,398,235,539,509,30,0,0,5,0,3462,486,0,0,0,0,0,0,0
1610,5526,8842,3265,3320,8448,0,5179,398,0,0,56,3209,5239,3265,56,3320,55,394,0,51,51,0,0,0,8680,0,0,0,0,0,0,0
221,1160,1219,437,732,975,55,492,154,30,0,87,117,855,407,55,638,301,38,0,0,0,0,0,9,552,0,0,0,0,0,0,0
688,0,0,0,9,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,889,181,181,661,889,0,0,661,0,0,181,0,0,513,0,661,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0
658,251,4489,396,632,740,2,110,46,1,0,48,4287,244,629,286,432,2,4029,89,39,0,0,0,0,500,0,0,0,0,0,0,0
